,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
973,Shot Chart Detail,0022200869,417,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,23,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-103,-4,1,1,20230214,MIL,BOS
974,Shot Chart Detail,0022200869,423,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,56,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,23,1,0,20230214,MIL,BOS
975,Shot Chart Detail,0022200869,535,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,28,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20230214,MIL,BOS
976,Shot Chart Detail,0022200869,546,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,51,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,28,1,1,20230214,MIL,BOS
977,Shot Chart Detail,0022200869,577,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,15,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-7,111,1,0,20230214,MIL,BOS
978,Shot Chart Detail,0022200869,600,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-86,163,1,0,20230214,MIL,BOS
979,Shot Chart Detail,0022200869,648,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,59,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-135,2,1,0,20230214,MIL,BOS
980,Shot Chart Detail,0022200869,650,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-9,70,1,0,20230214,MIL,BOS
981,Shot Chart Detail,0022200869,665,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,23,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,28,1,0,20230214,MIL,BOS
982,Shot Chart Detail,0022200869,708,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,5,3,33,Missed Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,17,1,0,20230214,MIL,BOS
983,Shot Chart Detail,0022200869,760,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,5,0,3,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,5,1,1,20230214,MIL,BOS
984,Shot Chart Detail,0022200883,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,8,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,43,1,0,20230216,CHI,MIL
985,Shot Chart Detail,0022200883,48,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,40,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-141,203,1,0,20230216,CHI,MIL
986,Shot Chart Detail,0022200883,149,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20230216,CHI,MIL
987,Shot Chart Detail,0022200883,151,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,34,29,1,0,20230216,CHI,MIL
988,Shot Chart Detail,0022200897,15,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,5,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,59,138,1,0,20230224,MIL,MIA
989,Shot Chart Detail,0022200897,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,48,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,24,1,0,20230224,MIL,MIA
990,Shot Chart Detail,0022200897,49,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,19,1,1,20230224,MIL,MIA
991,Shot Chart Detail,0022200897,52,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,44,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,38,1,1,20230224,MIL,MIA
992,Shot Chart Detail,0022200924,47,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,54,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,1,20230228,BKN,MIL
993,Shot Chart Detail,0022200924,67,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-18,5,1,0,20230228,BKN,MIL
994,Shot Chart Detail,0022200924,172,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,39,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,39,1,0,20230228,BKN,MIL
995,Shot Chart Detail,0022200924,192,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20230228,BKN,MIL
996,Shot Chart Detail,0022200924,202,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,46,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,0,20230228,BKN,MIL
997,Shot Chart Detail,0022200924,213,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,10,1,0,20230228,BKN,MIL
998,Shot Chart Detail,0022200924,221,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,42,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,20230228,BKN,MIL
999,Shot Chart Detail,0022200924,226,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,20,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,10,1,1,20230228,BKN,MIL
1000,Shot Chart Detail,0022200924,250,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,5,1,1,20230228,BKN,MIL
1001,Shot Chart Detail,0022200924,252,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,51,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,43,259,1,1,20230228,BKN,MIL
1002,Shot Chart Detail,0022200924,264,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,26,Made Shot,Hook Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-2,99,1,1,20230228,BKN,MIL
1003,Shot Chart Detail,0022200924,268,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,5,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,-5,1,0,20230228,BKN,MIL
1004,Shot Chart Detail,0022200924,357,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,16,1,0,20230228,BKN,MIL
1005,Shot Chart Detail,0022200924,381,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,13,1,1,20230228,BKN,MIL
1006,Shot Chart Detail,0022200924,384,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,14,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20230228,BKN,MIL
1007,Shot Chart Detail,0022200924,405,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,51,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,11,1,1,20230228,BKN,MIL
1008,Shot Chart Detail,0022200924,436,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,26,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,0,20230228,BKN,MIL
1009,Shot Chart Detail,0022200924,456,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20230228,BKN,MIL
1010,Shot Chart Detail,0022200924,466,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,39,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,33,183,1,1,20230228,BKN,MIL
1011,Shot Chart Detail,0022200924,477,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,36,38,1,0,20230228,BKN,MIL
1012,Shot Chart Detail,0022200924,565,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,30,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,5,125,1,1,20230228,BKN,MIL
1013,Shot Chart Detail,0022200924,575,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,24,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,22,1,0,20230228,BKN,MIL
1014,Shot Chart Detail,0022200924,577,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,21,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230228,BKN,MIL
1015,Shot Chart Detail,0022200924,585,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,35,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,13,29,1,0,20230228,BKN,MIL
1016,Shot Chart Detail,0022200924,596,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,17,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,10,1,0,20230228,BKN,MIL
1017,Shot Chart Detail,0022200924,607,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,27,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,1,1,1,20230228,BKN,MIL
1018,Shot Chart Detail,0022200924,616,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,57,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,215,1,0,20230228,BKN,MIL
1019,Shot Chart Detail,0022200939,11,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,18,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,20230301,MIL,ORL
1020,Shot Chart Detail,0022200939,14,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,56,Made Shot,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,16,1,1,20230301,MIL,ORL
1021,Shot Chart Detail,0022200939,21,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,0,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-53,43,1,0,20230301,MIL,ORL
1022,Shot Chart Detail,0022200939,66,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,11,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,22,1,0,20230301,MIL,ORL
1023,Shot Chart Detail,0022200939,70,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,107,266,1,1,20230301,MIL,ORL
1024,Shot Chart Detail,0022200939,153,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,14,1,1,20230301,MIL,ORL
1025,Shot Chart Detail,0022200939,184,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,11,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,75,162,1,1,20230301,MIL,ORL
1026,Shot Chart Detail,0022200939,215,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,24,249,1,1,20230301,MIL,ORL
1027,Shot Chart Detail,0022200939,232,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,18,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,69,148,1,0,20230301,MIL,ORL
1028,Shot Chart Detail,0022200939,365,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,2,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,1,263,1,0,20230301,MIL,ORL
1029,Shot Chart Detail,0022200939,378,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,2,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,22,1,1,20230301,MIL,ORL
1030,Shot Chart Detail,0022200939,491,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,3,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,252,1,1,20230301,MIL,ORL
1031,Shot Chart Detail,0022200939,539,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,40,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,1,20230301,MIL,ORL
1032,Shot Chart Detail,0022200939,548,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,56,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-87,144,1,1,20230301,MIL,ORL
1033,Shot Chart Detail,0022200960,9,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,-1,1,1,20230304,MIL,PHI
1034,Shot Chart Detail,0022200960,52,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,11,257,1,0,20230304,MIL,PHI
1035,Shot Chart Detail,0022200960,131,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,32,9,1,0,20230304,MIL,PHI
1036,Shot Chart Detail,0022200960,153,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,11,1,1,20230304,MIL,PHI
1037,Shot Chart Detail,0022200960,157,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,11,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,21,1,1,20230304,MIL,PHI
1038,Shot Chart Detail,0022200960,174,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,22,1,1,20230304,MIL,PHI
1039,Shot Chart Detail,0022200960,199,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,49,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,23,80,1,0,20230304,MIL,PHI
1040,Shot Chart Detail,0022200960,306,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,2,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,14,1,1,20230304,MIL,PHI
1041,Shot Chart Detail,0022200960,334,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-214,147,1,0,20230304,MIL,PHI
1042,Shot Chart Detail,0022200960,352,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,24,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,-70,138,1,0,20230304,MIL,PHI
1043,Shot Chart Detail,0022200960,360,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-40,259,1,0,20230304,MIL,PHI
1044,Shot Chart Detail,0022200960,458,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,19,1,0,20230304,MIL,PHI
1045,Shot Chart Detail,0022200960,463,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,1,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-21,38,1,1,20230304,MIL,PHI
1046,Shot Chart Detail,0022200960,475,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,40,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,11,32,1,0,20230304,MIL,PHI
1047,Shot Chart Detail,0022200960,507,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,53,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,22,1,1,20230304,MIL,PHI
1048,Shot Chart Detail,0022200960,519,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,56,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,20,1,1,20230304,MIL,PHI
1049,Shot Chart Detail,0022200960,547,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,12,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-45,84,1,0,20230304,MIL,PHI
1050,Shot Chart Detail,0022200960,551,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,27,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,33,1,0,20230304,MIL,PHI
1051,Shot Chart Detail,0022200960,564,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20230304,MIL,PHI
1052,Shot Chart Detail,0022200960,590,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,45,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-13,102,1,0,20230304,MIL,PHI
1053,Shot Chart Detail,0022200960,621,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,3,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,2,1,0,20230304,MIL,PHI
1054,Shot Chart Detail,0022200973,9,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,34,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,1,20230305,WAS,MIL
1055,Shot Chart Detail,0022200973,26,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,45,Missed Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,8,1,0,20230305,WAS,MIL
1056,Shot Chart Detail,0022200973,40,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,50,21,1,0,20230305,WAS,MIL
1057,Shot Chart Detail,0022200973,70,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,21,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,50,107,1,1,20230305,WAS,MIL
1058,Shot Chart Detail,0022200973,116,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,8,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,18,1,1,20230305,WAS,MIL
1059,Shot Chart Detail,0022200973,338,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,39,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,71,193,1,0,20230305,WAS,MIL
1060,Shot Chart Detail,0022200973,342,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,29,1,1,20230305,WAS,MIL
1061,Shot Chart Detail,0022200973,371,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,51,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,-2,1,0,20230305,WAS,MIL
1062,Shot Chart Detail,0022200973,426,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,4,25,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,0,20230305,WAS,MIL
1063,Shot Chart Detail,0022200973,573,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,4,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,3,1,1,20230305,WAS,MIL
1064,Shot Chart Detail,0022200973,581,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,19,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,-6,1,1,20230305,WAS,MIL
1065,Shot Chart Detail,0022201026,14,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-148,55,1,0,20230313,SAC,MIL
1066,Shot Chart Detail,0022201026,23,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,10,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,5,1,1,20230313,SAC,MIL
1067,Shot Chart Detail,0022201026,27,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,45,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,1,1,1,20230313,SAC,MIL
1068,Shot Chart Detail,0022201026,47,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,57,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,9,1,1,20230313,SAC,MIL
1069,Shot Chart Detail,0022201026,57,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,55,250,1,1,20230313,SAC,MIL
1070,Shot Chart Detail,0022201026,68,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,2,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,14,1,1,20230313,SAC,MIL
1071,Shot Chart Detail,0022201026,80,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,5,7,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,19,1,1,20230313,SAC,MIL
1072,Shot Chart Detail,0022201026,136,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,9,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,25,15,1,0,20230313,SAC,MIL
1073,Shot Chart Detail,0022201026,141,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,49,Made Shot,Driving Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,6,1,1,20230313,SAC,MIL
1074,Shot Chart Detail,0022201026,162,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,99,105,1,1,20230313,SAC,MIL
1075,Shot Chart Detail,0022201026,170,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,24,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,9,1,1,20230313,SAC,MIL
1076,Shot Chart Detail,0022201026,277,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,35,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,1,1,1,20230313,SAC,MIL
1077,Shot Chart Detail,0022201026,309,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,0,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-92,151,1,0,20230313,SAC,MIL
