,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
759,Shot Chart Detail,0022200741,599,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,34,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,0,20230128,PHI,DEN
760,Shot Chart Detail,0022200741,608,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-124,246,1,1,20230128,PHI,DEN
761,Shot Chart Detail,0022200756,36,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,2,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,12,77,1,1,20230130,PHI,ORL
762,Shot Chart Detail,0022200756,49,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,11,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-58,41,1,0,20230130,PHI,ORL
763,Shot Chart Detail,0022200756,74,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,55,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20230130,PHI,ORL
764,Shot Chart Detail,0022200756,109,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,10,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-21,82,1,0,20230130,PHI,ORL
765,Shot Chart Detail,0022200756,121,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,29,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,9,1,0,20230130,PHI,ORL
766,Shot Chart Detail,0022200756,125,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-7,1,1,20230130,PHI,ORL
767,Shot Chart Detail,0022200756,140,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,6,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,3,1,0,20230130,PHI,ORL
768,Shot Chart Detail,0022200756,289,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,3,1,1,20230130,PHI,ORL
769,Shot Chart Detail,0022200756,293,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,23,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-154,213,1,1,20230130,PHI,ORL
770,Shot Chart Detail,0022200756,310,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,57,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-58,4,1,1,20230130,PHI,ORL
771,Shot Chart Detail,0022200756,335,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,59,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,1,1,1,20230130,PHI,ORL
772,Shot Chart Detail,0022200756,363,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,24,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-36,202,1,1,20230130,PHI,ORL
773,Shot Chart Detail,0022200756,385,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,264,1,0,20230130,PHI,ORL
774,Shot Chart Detail,0022200756,395,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,2,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,59,8,1,0,20230130,PHI,ORL
775,Shot Chart Detail,0022200756,493,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,48,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,52,1,0,20230130,PHI,ORL
776,Shot Chart Detail,0022200756,565,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,8,27,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-75,188,1,1,20230130,PHI,ORL
777,Shot Chart Detail,0022200756,584,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-5,196,1,0,20230130,PHI,ORL
778,Shot Chart Detail,0022200756,588,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,7,1,1,20230130,PHI,ORL
779,Shot Chart Detail,0022200756,630,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,4,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-162,220,1,0,20230130,PHI,ORL
780,Shot Chart Detail,0022200756,657,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,53,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,88,162,1,1,20230130,PHI,ORL
781,Shot Chart Detail,0022200770,17,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,50,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,1,1,20230201,PHI,ORL
782,Shot Chart Detail,0022200770,69,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,87,245,1,0,20230201,PHI,ORL
783,Shot Chart Detail,0022200770,122,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,59,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-83,80,1,0,20230201,PHI,ORL
784,Shot Chart Detail,0022200770,135,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,19,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-2,1,1,20230201,PHI,ORL
785,Shot Chart Detail,0022200770,150,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,32,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,3,1,1,20230201,PHI,ORL
786,Shot Chart Detail,0022200770,160,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,39,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-23,22,1,0,20230201,PHI,ORL
787,Shot Chart Detail,0022200770,184,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,-1,1,1,20230201,PHI,ORL
788,Shot Chart Detail,0022200770,279,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,50,106,1,1,20230201,PHI,ORL
789,Shot Chart Detail,0022200770,293,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,43,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-76,29,1,0,20230201,PHI,ORL
790,Shot Chart Detail,0022200770,314,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-53,-8,1,0,20230201,PHI,ORL
791,Shot Chart Detail,0022200770,318,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,3,1,1,20230201,PHI,ORL
792,Shot Chart Detail,0022200770,373,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,18,1,1,20230201,PHI,ORL
793,Shot Chart Detail,0022200770,379,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,47,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,33,116,1,0,20230201,PHI,ORL
794,Shot Chart Detail,0022200770,394,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,35,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20230201,PHI,ORL
795,Shot Chart Detail,0022200770,445,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,9,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,29,149,1,1,20230201,PHI,ORL
796,Shot Chart Detail,0022200770,481,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-23,152,1,0,20230201,PHI,ORL
797,Shot Chart Detail,0022200770,633,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,12,97,1,0,20230201,PHI,ORL
798,Shot Chart Detail,0022200791,23,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,11,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-44,94,1,0,20230203,SAS,PHI
799,Shot Chart Detail,0022200791,56,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,1,122,1,1,20230203,SAS,PHI
800,Shot Chart Detail,0022200791,79,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,17,252,1,1,20230203,SAS,PHI
801,Shot Chart Detail,0022200791,97,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,14,1,1,20230203,SAS,PHI
802,Shot Chart Detail,0022200791,119,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,47,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-36,87,1,0,20230203,SAS,PHI
803,Shot Chart Detail,0022200791,245,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,157,1,0,20230203,SAS,PHI
804,Shot Chart Detail,0022200791,289,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,29,-1,1,1,20230203,SAS,PHI
805,Shot Chart Detail,0022200791,293,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,131,226,1,1,20230203,SAS,PHI
806,Shot Chart Detail,0022200791,300,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,0,1,1,20230203,SAS,PHI
807,Shot Chart Detail,0022200791,347,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,23,169,1,1,20230203,SAS,PHI
808,Shot Chart Detail,0022200791,349,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,10,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-13,269,1,0,20230203,SAS,PHI
809,Shot Chart Detail,0022200791,363,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,9,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,22,1,1,20230203,SAS,PHI
810,Shot Chart Detail,0022200791,383,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,61,144,1,0,20230203,SAS,PHI
811,Shot Chart Detail,0022200791,391,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-98,63,1,0,20230203,SAS,PHI
812,Shot Chart Detail,0022200791,407,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,36,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,8,1,1,20230203,SAS,PHI
813,Shot Chart Detail,0022200791,417,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,4,37,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,16,176,1,0,20230203,SAS,PHI
814,Shot Chart Detail,0022200791,440,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,3,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,1,20230203,SAS,PHI
815,Shot Chart Detail,0022200791,602,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,0,20230203,SAS,PHI
816,Shot Chart Detail,0022200804,34,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,32,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,7,124,1,1,20230205,NYK,PHI
817,Shot Chart Detail,0022200804,66,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,40,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-70,106,1,0,20230205,NYK,PHI
818,Shot Chart Detail,0022200804,70,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,5,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,8,1,0,20230205,NYK,PHI
819,Shot Chart Detail,0022200804,82,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,13,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,20230205,NYK,PHI
820,Shot Chart Detail,0022200804,213,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,7,34,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-76,-1,1,0,20230205,NYK,PHI
821,Shot Chart Detail,0022200804,233,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-9,142,1,1,20230205,NYK,PHI
822,Shot Chart Detail,0022200804,243,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,5,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-60,247,1,0,20230205,NYK,PHI
823,Shot Chart Detail,0022200804,269,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,4,25,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-21,35,1,0,20230205,NYK,PHI
824,Shot Chart Detail,0022200804,278,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-13,140,1,1,20230205,NYK,PHI
825,Shot Chart Detail,0022200804,301,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,1,0,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-62,84,1,0,20230205,NYK,PHI
826,Shot Chart Detail,0022200804,350,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,8,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-170,190,1,1,20230205,NYK,PHI
827,Shot Chart Detail,0022200804,366,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-1,176,1,0,20230205,NYK,PHI
828,Shot Chart Detail,0022200804,383,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,44,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,62,125,1,1,20230205,NYK,PHI
829,Shot Chart Detail,0022200804,537,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,6,56,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-164,84,1,0,20230205,NYK,PHI
830,Shot Chart Detail,0022200804,638,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,16,265,1,0,20230205,NYK,PHI
831,Shot Chart Detail,0022200804,641,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-164,218,1,0,20230205,NYK,PHI
832,Shot Chart Detail,0022200824,29,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,9,19,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-48,77,1,1,20230208,BOS,PHI
833,Shot Chart Detail,0022200824,35,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,27,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,92,110,1,0,20230208,BOS,PHI
834,Shot Chart Detail,0022200824,40,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,7,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,120,106,1,1,20230208,BOS,PHI
835,Shot Chart Detail,0022200824,53,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-163,109,1,1,20230208,BOS,PHI
836,Shot Chart Detail,0022200824,66,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,5,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,221,141,1,0,20230208,BOS,PHI
837,Shot Chart Detail,0022200824,81,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,4,2,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-53,264,1,1,20230208,BOS,PHI
838,Shot Chart Detail,0022200824,92,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,0,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,15,69,138,1,1,20230208,BOS,PHI
839,Shot Chart Detail,0022200824,101,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,1,49,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,21,1,1,20230208,BOS,PHI
840,Shot Chart Detail,0022200824,189,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,6,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,89,130,1,0,20230208,BOS,PHI
841,Shot Chart Detail,0022200824,228,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,3,31,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,50,50,1,1,20230208,BOS,PHI
842,Shot Chart Detail,0022200824,244,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,2,51,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20230208,BOS,PHI
843,Shot Chart Detail,0022200824,274,203954,Joel Embiid,1610612755,Philadelphia 76ers,2,0,1,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,24,1,0,20230208,BOS,PHI
844,Shot Chart Detail,0022200824,286,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-72,154,1,1,20230208,BOS,PHI
845,Shot Chart Detail,0022200824,338,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,5,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,119,11,1,0,20230208,BOS,PHI
846,Shot Chart Detail,0022200824,368,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,2,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,43,136,1,0,20230208,BOS,PHI
847,Shot Chart Detail,0022200824,383,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,1,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,26,5,1,1,20230208,BOS,PHI
848,Shot Chart Detail,0022200824,480,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,7,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,42,157,1,0,20230208,BOS,PHI
849,Shot Chart Detail,0022200824,538,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,2,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,2,157,1,0,20230208,BOS,PHI
850,Shot Chart Detail,0022200824,548,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,1,48,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,72,154,1,0,20230208,BOS,PHI
851,Shot Chart Detail,0022200824,567,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,59,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-207,176,1,0,20230208,BOS,PHI
852,Shot Chart Detail,0022200824,572,203954,Joel Embiid,1610612755,Philadelphia 76ers,4,0,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,1,20230208,BOS,PHI
853,Shot Chart Detail,0022200837,16,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,11,12,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-32,53,1,0,20230210,PHI,NYK
854,Shot Chart Detail,0022200837,24,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,10,31,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20230210,PHI,NYK
855,Shot Chart Detail,0022200837,47,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,8,5,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,80,101,1,1,20230210,PHI,NYK
856,Shot Chart Detail,0022200837,57,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,55,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-71,13,1,1,20230210,PHI,NYK
857,Shot Chart Detail,0022200837,60,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,6,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20230210,PHI,NYK
858,Shot Chart Detail,0022200837,95,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,3,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,1,1,1,20230210,PHI,NYK
859,Shot Chart Detail,0022200837,97,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,2,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,3,1,1,20230210,PHI,NYK
860,Shot Chart Detail,0022200837,125,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,44,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,31,32,1,0,20230210,PHI,NYK
861,Shot Chart Detail,0022200837,127,203954,Joel Embiid,1610612755,Philadelphia 76ers,1,0,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,3,1,1,20230210,PHI,NYK
862,Shot Chart Detail,0022200837,319,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,11,40,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,39,152,1,1,20230210,PHI,NYK
863,Shot Chart Detail,0022200837,349,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,7,39,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-25,173,1,1,20230210,PHI,NYK
864,Shot Chart Detail,0022200837,378,203954,Joel Embiid,1610612755,Philadelphia 76ers,3,6,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20230210,PHI,NYK
